County Name,Year,Attribute,Value,State
FRANKLIN,2021,Total Expenditures,23152944,Iowa
FRANKLIN,2021,Total Ending Balance,8848011,Iowa
FRANKLIN,2021,Total Requirements,32000955,Iowa
FRANKLIN,2025,Total Expenditures,23130692,Iowa
FRANKLIN,2025,Total Ending Balance,13689297,Iowa
FRANKLIN,2025,Total Requirements,36819989,Iowa
FRANKLIN,2017,Total Expenditures,19314566,Iowa
FRANKLIN,2017,Total Ending Balance,16232546,Iowa
FRANKLIN,2017,Total Requirements,35547112,Iowa
FRANKLIN,2006,Total Expenditures,13455291,Iowa
FRANKLIN,2006,Total Ending Balance,3132474,Iowa
FRANKLIN,2006,Total Requirements,16587765,Iowa
FRANKLIN,2010,Total Expenditures,14697650,Iowa
FRANKLIN,2010,Total Ending Balance,2793258,Iowa
FRANKLIN,2010,Total Requirements,17490908,Iowa
FRANKLIN,2014,Total Expenditures,15660349,Iowa
FRANKLIN,2014,Total Ending Balance,4188598,Iowa
FRANKLIN,2014,Total Requirements,19848947,Iowa
FRANKLIN,2024,Total Expenditures,22912022,Iowa
FRANKLIN,2024,Total Ending Balance,11491210,Iowa
FRANKLIN,2024,Total Requirements,34403232,Iowa
FRANKLIN,2020,Total Expenditures,20143456,Iowa
FRANKLIN,2020,Total Ending Balance,6972456,Iowa
FRANKLIN,2020,Total Requirements,27115912,Iowa
FRANKLIN,2016,Total Expenditures,17676505,Iowa
FRANKLIN,2016,Total Ending Balance,5653574,Iowa
FRANKLIN,2016,Total Requirements,23330079,Iowa
FRANKLIN,2009,Total Expenditures,13621224,Iowa
FRANKLIN,2009,Total Ending Balance,3516977,Iowa
FRANKLIN,2009,Total Requirements,17138201,Iowa
FRANKLIN,2005,Total Expenditures,11192896,Iowa
FRANKLIN,2005,Total Ending Balance,3177010,Iowa
FRANKLIN,2005,Total Requirements,14369906,Iowa
FRANKLIN,2013,Total Expenditures,16267464,Iowa
FRANKLIN,2013,Total Ending Balance,4765914,Iowa
FRANKLIN,2013,Total Requirements,21033378,Iowa
FRANKLIN,2019,Total Expenditures,20580884,Iowa
FRANKLIN,2019,Total Ending Balance,15331671,Iowa
FRANKLIN,2019,Total Requirements,35912555,Iowa
FRANKLIN,2008,Total Expenditures,12769427,Iowa
FRANKLIN,2008,Total Ending Balance,2765588,Iowa
FRANKLIN,2008,Total Requirements,15535015,Iowa
FRANKLIN,2026,Total Expenditures,24116216,Iowa
FRANKLIN,2026,Total Ending Balance,15373942,Iowa
FRANKLIN,2026,Total Requirements,39490158,Iowa
FRANKLIN,2012,Total Expenditures,23827856,Iowa
FRANKLIN,2012,Total Ending Balance,3015586,Iowa
FRANKLIN,2012,Total Requirements,26843442,Iowa
FRANKLIN,2022,Total Expenditures,21482114,Iowa
FRANKLIN,2022,Total Ending Balance,10745771,Iowa
FRANKLIN,2022,Total Requirements,32227885,Iowa
FRANKLIN,2018,Total Expenditures,20015041,Iowa
FRANKLIN,2018,Total Ending Balance,15530999,Iowa
FRANKLIN,2018,Total Requirements,35546040,Iowa
FRANKLIN,2023,Total Expenditures,23719581,Iowa
FRANKLIN,2023,Total Ending Balance,11354635,Iowa
FRANKLIN,2023,Total Requirements,35074216,Iowa
FRANKLIN,2007,Total Expenditures,12691557,Iowa
FRANKLIN,2007,Total Ending Balance,2800227,Iowa
FRANKLIN,2007,Total Requirements,15491784,Iowa
FREMONT,2018,Total Expenditures,12431088,Iowa
FREMONT,2018,Total Ending Balance,3788519,Iowa
FREMONT,2018,Total Requirements,16219607,Iowa
FREMONT,2022,Total Expenditures,19536167,Iowa
FREMONT,2022,Total Ending Balance,3785715,Iowa
FREMONT,2022,Total Requirements,23321882,Iowa
FREMONT,2011,Total Expenditures,10927138,Iowa
FREMONT,2011,Total Ending Balance,2572271,Iowa
FREMONT,2011,Total Requirements,13499409,Iowa
FREMONT,2026,Total Expenditures,18674360,Iowa
FREMONT,2026,Total Ending Balance,5699703,Iowa
FREMONT,2026,Total Requirements,24374063,Iowa
FREMONT,2007,Total Expenditures,9594252,Iowa
FREMONT,2007,Total Ending Balance,2516249,Iowa
FREMONT,2007,Total Requirements,12110501,Iowa
FREMONT,2017,Total Expenditures,12227219,Iowa
FREMONT,2017,Total Ending Balance,4608549,Iowa
FREMONT,2017,Total Requirements,16835768,Iowa
FREMONT,2021,Total Expenditures,16452501,Iowa
FREMONT,2021,Total Ending Balance,4235740,Iowa
FREMONT,2021,Total Requirements,20688241,Iowa
FREMONT,2025,Total Expenditures,19176676,Iowa
FREMONT,2025,Total Ending Balance,4861421,Iowa
FREMONT,2025,Total Requirements,24038097,Iowa
FREMONT,2006,Total Expenditures,9580139,Iowa
FREMONT,2006,Total Ending Balance,2335057,Iowa
FREMONT,2006,Total Requirements,11915196,Iowa
FREMONT,2010,Total Expenditures,10587771,Iowa
FREMONT,2010,Total Ending Balance,3297833,Iowa
FREMONT,2010,Total Requirements,13885604,Iowa
FREMONT,2014,Total Expenditures,10569736,Iowa
FREMONT,2014,Total Ending Balance,4448662,Iowa
FREMONT,2014,Total Requirements,15018398,Iowa
FREMONT,2024,Total Expenditures,22834870,Iowa
FREMONT,2024,Total Ending Balance,4300077,Iowa
FREMONT,2024,Total Requirements,27134947,Iowa
FREMONT,2020,Total Expenditures,13772492,Iowa
FREMONT,2020,Total Ending Balance,3132267,Iowa
FREMONT,2020,Total Requirements,16904759,Iowa
FREMONT,2016,Total Expenditures,11879009,Iowa
FREMONT,2016,Total Ending Balance,8397336,Iowa
FREMONT,2016,Total Requirements,20276345,Iowa
FREMONT,2013,Total Expenditures,11190313,Iowa
FREMONT,2013,Total Ending Balance,3766817,Iowa
FREMONT,2013,Total Requirements,14957130,Iowa
FREMONT,2009,Total Expenditures,10023227,Iowa
FREMONT,2009,Total Ending Balance,3601594,Iowa
FREMONT,2009,Total Requirements,13624821,Iowa
FREMONT,2005,Total Expenditures,9551050,Iowa
FREMONT,2005,Total Ending Balance,2386701,Iowa
FREMONT,2005,Total Requirements,11937751,Iowa
FREMONT,2015,Total Expenditures,17329108,Iowa
FREMONT,2015,Total Ending Balance,3648399,Iowa
FREMONT,2015,Total Requirements,20977507,Iowa
FREMONT,2019,Total Expenditures,12786642,Iowa
FREMONT,2019,Total Ending Balance,3082021,Iowa
FREMONT,2019,Total Requirements,15868663,Iowa
FREMONT,2023,Total Expenditures,21967555,Iowa
FREMONT,2023,Total Ending Balance,4207009,Iowa
FREMONT,2023,Total Requirements,26174564,Iowa
FREMONT,2012,Total Expenditures,10851926,Iowa
FREMONT,2012,Total Ending Balance,2977713,Iowa
FREMONT,2012,Total Requirements,13829639,Iowa
FREMONT,2008,Total Expenditures,9600440,Iowa
FREMONT,2008,Total Ending Balance,2436774,Iowa
FREMONT,2008,Total Requirements,12037214,Iowa
GREENE,2008,Total Expenditures,10321353,Iowa
GREENE,2008,Total Ending Balance,2250348,Iowa
GREENE,2008,Total Requirements,12571701,Iowa
GREENE,2007,Total Expenditures,10038143,Iowa
GREENE,2007,Total Ending Balance,1752264,Iowa
GREENE,2007,Total Requirements,11790407,Iowa
GREENE,2023,Total Expenditures,17863978,Iowa
GREENE,2023,Total Ending Balance,4650740,Iowa
GREENE,2023,Total Requirements,22514718,Iowa
GREENE,2019,Total Expenditures,13925091,Iowa
GREENE,2019,Total Ending Balance,3111798,Iowa
GREENE,2019,Total Requirements,17036889,Iowa
GREENE,2018,Total Expenditures,13431445,Iowa
GREENE,2018,Total Ending Balance,3477683,Iowa
GREENE,2018,Total Requirements,16909128,Iowa
GREENE,2020,Total Expenditures,14958618,Iowa
GREENE,2020,Total Ending Balance,2884461,Iowa
GREENE,2020,Total Requirements,17843079,Iowa
GREENE,2011,Total Expenditures,11114683,Iowa
GREENE,2011,Total Ending Balance,2569155,Iowa
GREENE,2011,Total Requirements,13683838,Iowa
GREENE,2012,Total Expenditures,10999289,Iowa
GREENE,2012,Total Ending Balance,2877872,Iowa
GREENE,2012,Total Requirements,13877161,Iowa
GREENE,2026,Total Expenditures,47415499,Iowa
GREENE,2026,Total Ending Balance,9731780,Iowa
GREENE,2026,Total Requirements,57147279,Iowa
GREENE,2022,Total Expenditures,16831533,Iowa
GREENE,2022,Total Ending Balance,3419756,Iowa
GREENE,2022,Total Requirements,20251289,Iowa
GREENE,2015,Total Expenditures,10738562,Iowa
GREENE,2015,Total Ending Balance,3463334,Iowa
GREENE,2015,Total Requirements,14201896,Iowa
GREENE,2016,Total Expenditures,12424692,Iowa
GREENE,2016,Total Ending Balance,3544377,Iowa
GREENE,2016,Total Requirements,15969069,Iowa
GREENE,2021,Total Expenditures,18219575,Iowa
GREENE,2021,Total Ending Balance,3344635,Iowa
GREENE,2021,Total Requirements,21564210,Iowa
GREENE,2025,Total Expenditures,32313281,Iowa
GREENE,2025,Total Ending Balance,6084471,Iowa
GREENE,2025,Total Requirements,38397752,Iowa
GREENE,2017,Total Expenditures,13780484,Iowa
GREENE,2017,Total Ending Balance,3265484,Iowa
GREENE,2017,Total Requirements,17045968,Iowa
GREENE,2006,Total Expenditures,9232382,Iowa
GREENE,2006,Total Ending Balance,1848976,Iowa
GREENE,2006,Total Requirements,11081358,Iowa
GREENE,2010,Total Expenditures,11285542,Iowa
GREENE,2010,Total Ending Balance,2303334,Iowa
GREENE,2010,Total Requirements,13588876,Iowa
GREENE,2014,Total Expenditures,10631164,Iowa
GREENE,2014,Total Ending Balance,3422838,Iowa
GREENE,2014,Total Requirements,14054002,Iowa
GREENE,2009,Total Expenditures,10666305,Iowa
GREENE,2009,Total Ending Balance,2286705,Iowa
GREENE,2009,Total Requirements,12953010,Iowa
GREENE,2005,Total Expenditures,9045563,Iowa
GREENE,2005,Total Ending Balance,1773994,Iowa
GREENE,2005,Total Requirements,10819557,Iowa
GREENE,2013,Total Expenditures,11195767,Iowa
GREENE,2013,Total Ending Balance,3152096,Iowa
GREENE,2013,Total Requirements,14347863,Iowa
GREENE,2024,Total Expenditures,20842576,Iowa
GREENE,2024,Total Ending Balance,5321630,Iowa
GREENE,2024,Total Requirements,26164206,Iowa
GRUNDY,2012,Total Expenditures,16618623,Iowa
GRUNDY,2012,Total Ending Balance,3893945,Iowa
GRUNDY,2012,Total Requirements,20512568,Iowa
GRUNDY,2020,Total Expenditures,18907356,Iowa
GRUNDY,2020,Total Ending Balance,3793366,Iowa
GRUNDY,2020,Total Requirements,22700722,Iowa
GRUNDY,2013,Total Expenditures,13973732,Iowa
GRUNDY,2013,Total Ending Balance,3518397,Iowa
GRUNDY,2013,Total Requirements,17492129,Iowa
GRUNDY,2005,Total Expenditures,12950776,Iowa
GRUNDY,2005,Total Ending Balance,2933914,Iowa
GRUNDY,2005,Total Requirements,15884690,Iowa
GRUNDY,2025,Total Expenditures,29498419,Iowa
GRUNDY,2025,Total Ending Balance,4376733,Iowa
GRUNDY,2025,Total Requirements,33875152,Iowa
GRUNDY,2008,Total Expenditures,12815050,Iowa
GRUNDY,2008,Total Ending Balance,3806462,Iowa
GRUNDY,2008,Total Requirements,16621512,Iowa
GRUNDY,2019,Total Expenditures,18391914,Iowa
GRUNDY,2019,Total Ending Balance,3314292,Iowa
GRUNDY,2019,Total Requirements,21706206,Iowa
GRUNDY,2023,Total Expenditures,28287343,Iowa
GRUNDY,2023,Total Ending Balance,4233596,Iowa
GRUNDY,2023,Total Requirements,32520939,Iowa
GRUNDY,2015,Total Expenditures,15994639,Iowa
GRUNDY,2015,Total Ending Balance,3560473,Iowa
GRUNDY,2015,Total Requirements,19555112,Iowa
GRUNDY,2018,Total Expenditures,18486528,Iowa
GRUNDY,2018,Total Ending Balance,3745154,Iowa
GRUNDY,2018,Total Requirements,22231682,Iowa
GRUNDY,2022,Total Expenditures,23072510,Iowa
GRUNDY,2022,Total Ending Balance,3687952,Iowa
GRUNDY,2022,Total Requirements,26760462,Iowa
GRUNDY,2026,Total Expenditures,32194519,Iowa
GRUNDY,2026,Total Ending Balance,4022460,Iowa
GRUNDY,2026,Total Requirements,36216979,Iowa
GRUNDY,2011,Total Expenditures,15500769,Iowa
GRUNDY,2011,Total Ending Balance,4151143,Iowa
GRUNDY,2011,Total Requirements,19651912,Iowa
GRUNDY,2017,Total Expenditures,19159887,Iowa
GRUNDY,2017,Total Ending Balance,3682723,Iowa
GRUNDY,2017,Total Requirements,22842610,Iowa
GRUNDY,2024,Total Expenditures,21730378,Iowa
GRUNDY,2024,Total Ending Balance,4051456,Iowa
GRUNDY,2024,Total Requirements,25781834,Iowa
GRUNDY,2016,Total Expenditures,18230369,Iowa
GRUNDY,2016,Total Ending Balance,3751911,Iowa
GRUNDY,2016,Total Requirements,21982280,Iowa
GRUNDY,2007,Total Expenditures,12616605,Iowa
GRUNDY,2007,Total Ending Balance,4088779,Iowa
GRUNDY,2007,Total Requirements,16705384,Iowa
GRUNDY,2009,Total Expenditures,12199839,Iowa
GRUNDY,2009,Total Ending Balance,3784136,Iowa
GRUNDY,2009,Total Requirements,15983975,Iowa
GRUNDY,2006,Total Expenditures,12392855,Iowa
GRUNDY,2006,Total Ending Balance,4016978,Iowa
GRUNDY,2006,Total Requirements,16409833,Iowa
GRUNDY,2010,Total Expenditures,12663731,Iowa
GRUNDY,2010,Total Ending Balance,3793451,Iowa
GRUNDY,2010,Total Requirements,16457182,Iowa
GRUNDY,2014,Total Expenditures,14478655,Iowa
GRUNDY,2014,Total Ending Balance,3381630,Iowa
GRUNDY,2014,Total Requirements,17860285,Iowa
GRUNDY,2021,Total Expenditures,21889138,Iowa
GRUNDY,2021,Total Ending Balance,3670566,Iowa
GRUNDY,2021,Total Requirements,25559704,Iowa
GUTHRIE,2026,Total Expenditures,26900489,Iowa
GUTHRIE,2026,Total Ending Balance,12267408,Iowa
GUTHRIE,2026,Total Requirements,39167897,Iowa
GUTHRIE,2010,Total Expenditures,14346905,Iowa
GUTHRIE,2010,Total Ending Balance,2080868,Iowa
GUTHRIE,2010,Total Requirements,16427773,Iowa
GUTHRIE,2024,Total Expenditures,24748434,Iowa
GUTHRIE,2024,Total Ending Balance,6387451,Iowa
GUTHRIE,2024,Total Requirements,31135885,Iowa
GUTHRIE,2016,Total Expenditures,15744173,Iowa
GUTHRIE,2016,Total Ending Balance,4400566,Iowa
GUTHRIE,2016,Total Requirements,20144739,Iowa
GUTHRIE,2021,Total Expenditures,19177131,Iowa
GUTHRIE,2021,Total Ending Balance,4755656,Iowa
GUTHRIE,2021,Total Requirements,23932787,Iowa
GUTHRIE,2005,Total Expenditures,10932669,Iowa
GUTHRIE,2005,Total Ending Balance,3029709,Iowa
GUTHRIE,2005,Total Requirements,13962378,Iowa
GUTHRIE,2006,Total Expenditures,10121852,Iowa
GUTHRIE,2006,Total Ending Balance,4144157,Iowa
GUTHRIE,2006,Total Requirements,14266009,Iowa
GUTHRIE,2013,Total Expenditures,13332678,Iowa
GUTHRIE,2013,Total Ending Balance,3000217,Iowa
GUTHRIE,2013,Total Requirements,16332895,Iowa
GUTHRIE,2015,Total Expenditures,12675771,Iowa
GUTHRIE,2015,Total Ending Balance,5093660,Iowa
GUTHRIE,2015,Total Requirements,17769431,Iowa
GUTHRIE,2019,Total Expenditures,17823388,Iowa
GUTHRIE,2019,Total Ending Balance,6342242,Iowa
GUTHRIE,2019,Total Requirements,24165630,Iowa
GUTHRIE,2017,Total Expenditures,21739966,Iowa
GUTHRIE,2017,Total Ending Balance,4772928,Iowa
GUTHRIE,2017,Total Requirements,26512894,Iowa
GUTHRIE,2008,Total Expenditures,11550440,Iowa
GUTHRIE,2008,Total Ending Balance,4705840,Iowa
GUTHRIE,2008,Total Requirements,16256280,Iowa
GUTHRIE,2007,Total Expenditures,10926885,Iowa
GUTHRIE,2007,Total Ending Balance,4058371,Iowa
GUTHRIE,2007,Total Requirements,14985256,Iowa
GUTHRIE,2009,Total Expenditures,13898484,Iowa
GUTHRIE,2009,Total Ending Balance,2827351,Iowa
GUTHRIE,2009,Total Requirements,16725835,Iowa
GUTHRIE,2018,Total Expenditures,17768963,Iowa
GUTHRIE,2018,Total Ending Balance,5818133,Iowa
GUTHRIE,2018,Total Requirements,23587096,Iowa
GUTHRIE,2023,Total Expenditures,25928589,Iowa
GUTHRIE,2023,Total Ending Balance,7028679,Iowa
GUTHRIE,2023,Total Requirements,32957268,Iowa
GUTHRIE,2022,Total Expenditures,23334098,Iowa
GUTHRIE,2022,Total Ending Balance,4910395,Iowa
GUTHRIE,2022,Total Requirements,28244493,Iowa
GUTHRIE,2011,Total Expenditures,13185216,Iowa
GUTHRIE,2011,Total Ending Balance,1979947,Iowa
GUTHRIE,2011,Total Requirements,15165163,Iowa
GUTHRIE,2020,Total Expenditures,18094587,Iowa
GUTHRIE,2020,Total Ending Balance,3628053,Iowa
GUTHRIE,2020,Total Requirements,21722640,Iowa
GUTHRIE,2012,Total Expenditures,12443734,Iowa
GUTHRIE,2012,Total Ending Balance,3107533,Iowa
GUTHRIE,2012,Total Requirements,15551267,Iowa
GUTHRIE,2014,Total Expenditures,12537634,Iowa
GUTHRIE,2014,Total Ending Balance,3799700,Iowa
GUTHRIE,2014,Total Requirements,16337334,Iowa
GUTHRIE,2025,Total Expenditures,25914962,Iowa
GUTHRIE,2025,Total Ending Balance,5787731,Iowa
GUTHRIE,2025,Total Requirements,31702693,Iowa
HAMILTON,2006,Total Expenditures,18053066,Iowa
HAMILTON,2006,Total Ending Balance,1825960,Iowa
HAMILTON,2006,Total Requirements,19879026,Iowa
HAMILTON,2014,Total Expenditures,21401738,Iowa
HAMILTON,2014,Total Ending Balance,2647759,Iowa
HAMILTON,2014,Total Requirements,24049497,Iowa
HAMILTON,2021,Total Expenditures,24299029,Iowa
HAMILTON,2021,Total Ending Balance,4440211,Iowa
HAMILTON,2021,Total Requirements,28739240,Iowa
HAMILTON,2026,Total Expenditures,30586573,Iowa
HAMILTON,2026,Total Ending Balance,6824641,Iowa
HAMILTON,2026,Total Requirements,37411214,Iowa
HAMILTON,2010,Total Expenditures,20331572,Iowa
HAMILTON,2010,Total Ending Balance,3356867,Iowa
HAMILTON,2010,Total Requirements,23688439,Iowa
HAMILTON,2024,Total Expenditures,27685249,Iowa
HAMILTON,2024,Total Ending Balance,4263550,Iowa
HAMILTON,2024,Total Requirements,31948799,Iowa
HAMILTON,2009,Total Expenditures,19484260,Iowa
HAMILTON,2009,Total Ending Balance,3457090,Iowa
HAMILTON,2009,Total Requirements,22941350,Iowa
HAMILTON,2016,Total Expenditures,22710900,Iowa
HAMILTON,2016,Total Ending Balance,17426752,Iowa
HAMILTON,2016,Total Requirements,40137652,Iowa
HAMILTON,2017,Total Expenditures,24060283,Iowa
HAMILTON,2017,Total Ending Balance,17134527,Iowa
HAMILTON,2017,Total Requirements,41194810,Iowa
HAMILTON,2019,Total Expenditures,24344182,Iowa
HAMILTON,2019,Total Ending Balance,4440996,Iowa
HAMILTON,2019,Total Requirements,28785178,Iowa
HAMILTON,2007,Total Expenditures,19572527,Iowa
HAMILTON,2007,Total Ending Balance,2118586,Iowa
HAMILTON,2007,Total Requirements,21691113,Iowa
HAMILTON,2011,Total Expenditures,19779402,Iowa
HAMILTON,2011,Total Ending Balance,3711929,Iowa
HAMILTON,2011,Total Requirements,23491331,Iowa
HAMILTON,2012,Total Expenditures,20613833,Iowa
HAMILTON,2012,Total Ending Balance,3341458,Iowa
HAMILTON,2012,Total Requirements,23955291,Iowa
HAMILTON,2013,Total Expenditures,20986639,Iowa
HAMILTON,2013,Total Ending Balance,2307970,Iowa
HAMILTON,2013,Total Requirements,23294609,Iowa
HAMILTON,2020,Total Expenditures,29212690,Iowa
HAMILTON,2020,Total Ending Balance,3057565,Iowa
HAMILTON,2020,Total Requirements,32270255,Iowa
HAMILTON,2022,Total Expenditures,24949193,Iowa
HAMILTON,2022,Total Ending Balance,3673422,Iowa
HAMILTON,2022,Total Requirements,28622615,Iowa
HAMILTON,2005,Total Expenditures,17226394,Iowa
HAMILTON,2005,Total Ending Balance,3330246,Iowa
HAMILTON,2005,Total Requirements,20556640,Iowa
HAMILTON,2023,Total Expenditures,28265982,Iowa
HAMILTON,2023,Total Ending Balance,4040073,Iowa
HAMILTON,2023,Total Requirements,32306055,Iowa
HAMILTON,2015,Total Expenditures,20823101,Iowa
HAMILTON,2015,Total Ending Balance,17169278,Iowa
HAMILTON,2015,Total Requirements,37992379,Iowa
HAMILTON,2008,Total Expenditures,16578706,Iowa
HAMILTON,2008,Total Ending Balance,3075993,Iowa
HAMILTON,2008,Total Requirements,19654699,Iowa
HAMILTON,2018,Total Expenditures,21781839,Iowa
HAMILTON,2018,Total Ending Balance,17804684,Iowa
HAMILTON,2018,Total Requirements,39586523,Iowa
HAMILTON,2025,Total Expenditures,29559422,Iowa
HAMILTON,2025,Total Ending Balance,5639404,Iowa
HAMILTON,2025,Total Requirements,35198826,Iowa
HANCOCK,2019,Total Expenditures,15038199,Iowa
HANCOCK,2019,Total Ending Balance,4413456,Iowa
HANCOCK,2019,Total Requirements,19451655,Iowa
HANCOCK,2018,Total Expenditures,15726349,Iowa
HANCOCK,2018,Total Ending Balance,4327472,Iowa
HANCOCK,2018,Total Requirements,20053821,Iowa
HANCOCK,2025,Total Expenditures,23580247,Iowa
HANCOCK,2025,Total Ending Balance,5032395,Iowa
HANCOCK,2025,Total Requirements,28612642,Iowa
HANCOCK,2024,Total Expenditures,17729683,Iowa
HANCOCK,2024,Total Ending Balance,7431092,Iowa
HANCOCK,2024,Total Requirements,25160775,Iowa
HANCOCK,2009,Total Expenditures,15043163,Iowa
HANCOCK,2009,Total Ending Balance,5925870,Iowa
HANCOCK,2009,Total Requirements,20969033,Iowa
HANCOCK,2017,Total Expenditures,13774729,Iowa
HANCOCK,2017,Total Ending Balance,5432041,Iowa
HANCOCK,2017,Total Requirements,19206770,Iowa
HANCOCK,2007,Total Expenditures,15207477,Iowa
HANCOCK,2007,Total Ending Balance,5168739,Iowa
HANCOCK,2007,Total Requirements,20376216,Iowa
HANCOCK,2011,Total Expenditures,14136689,Iowa
HANCOCK,2011,Total Ending Balance,3723409,Iowa
HANCOCK,2011,Total Requirements,17860098,Iowa
HANCOCK,2022,Total Expenditures,17428927,Iowa
HANCOCK,2022,Total Ending Balance,5963087,Iowa
HANCOCK,2022,Total Requirements,23392014,Iowa
HANCOCK,2021,Total Expenditures,16026612,Iowa
HANCOCK,2021,Total Ending Balance,4408244,Iowa
HANCOCK,2021,Total Requirements,20434856,Iowa
HANCOCK,2020,Total Expenditures,16149035,Iowa
HANCOCK,2020,Total Ending Balance,4413802,Iowa
HANCOCK,2020,Total Requirements,20562837,Iowa
HANCOCK,2012,Total Expenditures,13750097,Iowa
